ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
180,90,0,0,-12,0,0,-12,180,180,j,present,resp,freq_top,,,,,0,285,285,481,,,,,,,,,,,0.8768267968424723,,,,,,,,,,,,,,,,,,,,,,,1197.9289857879853,1197.9298273352779,1197.9298379187612,1198.8091166126696,1198.809131365404,1284.5060749195175,1284.5060749195175,1199.99236513916,j,1,1.1374614389861222,None,1199.992926384496,1199.9929655113137,1199.9929741705273,1199.9934536344003,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
168,180,180,168,0,180,180,180,180,90,f,present,resp,freq_top,,,,,0,286,286,416,,,,,,,,,,,0.8253170205569819,,,,,,,,,,,,,,,,,,,,,,,1199.9939177041151,1199.9946614343635,1199.9946720178468,1200.8240454178967,1200.824060491343,1286.5210393237346,1286.5210393237346,1201.607929723104,f,1,0.7386472381322733,None,1201.608450558776,1201.6084900063051,1201.6084989862306,1201.6089588866944,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,180,0,180,-168,0,-168,0,180,180,f,abs,resp,freq_top,,,,,0,287,287,811,,,,,,,,,,,0.8126809049568028,,,,,,,,,,,,,,,,,,,,,,,1201.609436747009,1201.790227018928,1201.7902411302389,1202.605846701128,1202.605860491728,1288.3028351548685,1288.3028351548685,1203.39020886665,f,1,0.7500276899891674,None,1203.3907271366288,1203.39076690487,1203.3907762055069,1203.3912393130872,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
12,0,270,0,180,180,180,180,12,0,j,present,resp,freq_top,,,,,0,288,288,619,,,,,,,,,,,0.8920710848927016,,,,,,,,,,,,,,,,,,,,,,,1203.3917184562483,1203.514362749217,1203.5143768605285,1204.4122273229623,1204.4122414342737,1290.1096227597493,1290.1096227597493,1205.1137108707771,j,1,0.653398240836907,None,1205.114206049519,1205.1142454970486,1205.1142547976856,1205.114740355079,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,180,0,-168,180,0,180,0,-168,180,f,abs,resp,freq_top,,,,,0,289,289,891,,,,,,,,,,,0.9024622255736352,,,,,,,,,,,,,,,,,,,,,,,1205.1152211017984,1205.27100773364,1205.271021203528,1206.1773714860428,1206.1773859180657,1291.8747720542158,1291.8747720542158,1206.92864038157,f,1,0.7123168140806797,None,1206.929142295256,1206.9291817427857,1206.9291907227107,1206.9296794872207,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,0,0,0,0,168,0,0,168,f,abs,resp,freq_top,,,,,0,290,290,924,,,,,,,,,,,1.0292639934742838,,,,,,,,,,,,,,,,,,,,,,,1206.9301615167865,1207.0113317036908,1207.0113448528673,1208.0431546349564,1208.0431697084027,1293.7398268670388,1293.7398268670388,1208.659905531185,f,1,0.5753424844802453,None,1208.6604003892157,1208.6604385538985,1208.660447213112,1208.6610963334324,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
168,180,270,180,180,12,0,0,0,0,None,present,inhibit,freq_top,,,,,0,291,291,262,,,,,,,,,,,0.7675607892271497,,,,,,,,,,,,,,,,,,,,,,,1208.661583494384,1208.7090427207122,1208.7090552284653,1209.4828666230928,1209.4828807344038,1295.1802399307776,1295.1802399307776,1212.5142883441208,None,1,,,1212.5146703116611,1212.5147097591903,1212.5147187391158,1212.51528158801,1296.6706480876287,1296.6706480876287,1296.6706480876287,1296.6706480876287,1298.16102064549,1298.16102064549,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,168,0,270,180,180,168,0,0,0,f,present,resp,freq_top,,,,,0,292,292,659,,,,,,,,,,,0.7732537262584172,,,,,,,,,,,,,,,,,,,,,,,1212.5157822188498,1212.5165416639675,1212.5165519267393,1213.2881237921197,1213.288137903431,1298.9853027485628,1298.9853027485628,1213.9889165271038,f,1,0.6578035356574787,None,1213.9894062537483,1213.989445380566,1213.9894543604914,1215.552803564774,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,168,0,180,0,180,168,0,180,180,f,abs,resp,freq_top,,,,,0,293,293,801,,,,,,,,,,,0.8682218490571608,,,,,,,,,,,,,,,,,,,,,,,1215.5533272868502,1215.5541104646277,1215.554122010246,1216.4269967345144,1216.4270111665373,1302.124274790848,1302.124274790848,1217.0946699011502,f,1,0.6226307715147072,None,1217.095164759181,1217.0952045274216,1217.0952135073471,1217.09568110489,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,270,180,180,180,-168,0,-168,0,0,f,present,resp,freq_top,,,,,0,294,294,683,,,,,,,,,,,0.8308242435398072,,,,,,,,,,,,,,,,,,,,,,,1217.0961576823584,1217.1520147424717,1217.1520278916482,1217.984165505156,1217.984179295756,1303.6812729429075,1303.6812729429075,1218.8515935839714,f,1,0.8261553280827343,None,1218.852085876309,1218.8521250031267,1218.8521339830522,1218.8523892695025,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,180,0,0,180,168,180,12,180,None,abs,inhibit,freq_top,,,,,0,295,295,356,,,,,,,,,,,0.7246353620628248,,,,,,,,,,,,,,,,,,,,,,,1218.8528722612032,1218.9669022400426,1218.9669157099306,1219.6910479123917,1219.6910620237031,1305.388131938195,1305.388131938195,1222.72236668499,None,1,,,1222.7227287684095,1222.722768857362,1222.7227778372876,1222.7232226643055,1306.878509627442,1306.878509627442,1306.878509627442,1306.878509627442,1308.3689068800982,1308.3689068800982,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,180,270,180,180,12,0,12,0,j,present,resp,freq_top,,,,,0,296,296,622,,,,,,,,,,,0.964497769523765,,,,,,,,,,,,,,,,,,,,,,,1222.7237172016244,1222.7244471412728,1222.7244574040446,1223.687697758803,1223.6877118701145,1309.384706738087,1309.384706738087,1224.3879635645944,j,1,0.6577599188772751,None,1224.3884799103034,1224.3885187164096,1224.3885276963347,1224.3889744476223,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,12,0,270,180,-168,180,180,0,180,None,present,inhibit,freq_top,,,,,0,297,297,108,,,,,,,,,,,0.7230744141165427,,,,,,,,,,,,,,,,,,,,,,,1224.389470909211,1224.46299533108,1224.4630088009685,1225.186743641732,1225.186757753043,1310.8833902168844,1310.8833902168844,1228.217901737808,None,1,,,1228.2183026273337,1228.2183427162863,1228.2183513754999,1228.2188439885495,1312.3737874695405,1312.3737874695405,1312.3737874695405,1312.3737874695405,1313.864164838076,1313.864164838076,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,90,0,0,-168,0,0,-168,180,180,f,present,resp,freq_top,,,,,0,298,298,478,,,,,,,,,,,1.0192735048784765,,,,,,,,,,,,,,,,,,,,,,,1228.2193468643704,1228.2200889910605,1228.2200992538324,1229.24166165822,1229.2416764109548,1314.938239601086,1314.938239601086,1230.0416642880555,f,1,0.7516857690678194,None,1230.0421552975467,1230.0421944243644,1230.04220340429,1230.0426642668886,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,180,0,0,168,180,180,180,168,180,f,present,resp,freq_top,,,,,0,299,299,483,,,,,,,,,,,1.048210429434907,,,,,,,,,,,,,,,,,,,,,,,1230.0431555970913,1230.04394101985,1230.0439509619105,1231.0896202966837,1231.0896347287066,1316.786640180163,1316.786640180163,1231.690683583991,f,1,0.550952045022143,None,1231.691163689287,1231.691202495393,1231.6912111546067,1231.6916902977678,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,180,-168,180,180,-168,180,180,180,f,abs,resp,freq_top,,,,,0,300,300,768,,,,,,,,,,,0.738967782721575,,,,,,,,,,,,,,,,,,,,,,,1231.6921578953106,1231.7060572162359,1231.706068761854,1232.4466679024754,1232.4466820137868,1318.1438038835613,1318.1438038835613,1233.0303935195725,f,1,0.5382281321863616,None,1233.030887094757,1233.0309265422861,1233.0309355222116,1233.031416268931,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
270,180,180,180,168,180,12,180,0,180,None,present,inhibit,freq_top,,,,,0,301,301,116,,,,,,,,,,,0.7909323805036381,,,,,,,,,,,,,,,,,,,,,,,1233.0318957328036,1233.163530855344,1233.163544645944,1233.9537864176064,1233.9538014910527,1319.650839655094,1319.650839655094,1236.9854207704393,None,1,,,1236.98578509884,1236.9858239049463,1236.9858328848718,1236.9865031721588,1321.1412340213453,1321.1412340213453,1321.1412340213453,1321.1412340213453,1322.6316117105926,1322.6316117105926,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,180,0,180,180,180,168,180,168,180,f,abs,resp,freq_top,,,,,0,302,302,833,,,,,,,,,,,0.9213023304309684,,,,,,,,,,,,,,,,,,,,,,,1236.9869829567428,1236.98772444201,1236.9877350254933,1237.908910523382,1237.9089259175398,1323.6057520912002,1323.6057520912002,1238.525856732988,f,1,0.5794312369312706,None,1238.5263374797069,1238.526376285813,1238.5263852657386,1238.527033103212,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,180,168,180,0,180,168,0,0,f,abs,resp,freq_top,,,,,0,303,303,971,,,,,,,,,,,0.8442468376416012,,,,,,,,,,,,,,,,,,,,,,,1238.5274917208294,1238.6843556230046,1238.6843700550276,1239.5319617993973,1239.5319765521322,1325.229337993487,1325.229337993487,1240.1331447121388,f,1,0.556509335983776,None,1240.133645984402,1240.1336844697962,1240.1336934497217,1240.1342367352072,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,270,180,0,0,180,168,0,12,180,None,present,inhibit,freq_top,,,,,0,304,304,98,,,,,,,,,,,1.0404907984522644,,,,,,,,,,,,,,,,,,,,,,,1240.1347097848475,1240.3232664093703,1240.3232801999702,1241.36367286645,1241.363687298473,1327.0611318041376,1327.0611318041376,1244.395760064091,None,1,,,1244.3961458801705,1244.3961853277,1244.3961943076251,1244.3967577979429,1328.551515266194,1328.551515266194,1328.551515266194,1328.551515266194,1330.0419038596362,1330.0419038596362,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,180,180,0,168,0,-12,180,180,180,None,present,inhibit,freq_top,,,,,0,305,305,28,,,,,,,,,,,0.8190113755487665,,,,,,,,,,,,,,,,,,,,,,,1244.3972536181082,1244.398002800454,1244.3980133839373,1245.2187426436772,1245.2187573964115,1330.9161576438728,1330.9161576438728,1248.250414199058,None,1,,,1248.2507952044634,1248.250834331281,1248.2508429904947,1248.2513994251567,1332.4065423887757,1332.4065423887757,1332.4065423887757,1332.4065423887757,1333.8968957039397,1333.8968957039397,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,168,180,0,180,168,180,0,180,180,f,abs,resp,freq_top,,,,,0,306,306,787,,,,,,,,,,,0.8716791299615727,,,,,,,,,,,,,,,,,,,,,,,1248.2518990938615,1248.252810556287,1248.2528208190588,1249.1244588793184,1249.1244733113413,1334.8210923052945,1334.8210923052945,1249.891259838631,f,1,0.7234464694504936,None,1249.891744754601,1249.8917835607072,1249.8917925406327,1249.8924323603155,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,-168,0,180,0,-168,180,0,180,f,abs,resp,freq_top,,,,,0,307,307,871,,,,,,,,,,,0.9377164359432892,,,,,,,,,,,,,,,,,,,,,,,1249.8929153520162,1249.8936661379203,1249.8936764006921,1250.8312739371136,1250.831288048425,1336.5363237981494,1336.5363237981494,1252.0064562456341,f,1,1.1203453805063077,None,1252.0069661771113,1252.0070056246404,1252.007014604566,1252.007476750011,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,-168,180,90,12,0,0,0,0,180,None,present,inhibit,freq_top,,,,,0,308,308,136,,,,,,,,,,,1.0269752069472482,,,,,,,,,,,,,,,,,,,,,,,1252.0079706459069,1252.0883425815873,1252.0883563721873,1253.120888396846,1253.120902828869,1338.8176661430516,1338.8176661430516,1256.1522017173465,None,1,,,1256.1525743842499,1256.1526122282212,1256.1526212081462,1256.1532244667046,1340.3081025225254,1340.3081025225254,1340.3081025225254,1340.3081025225254,1341.7984426885128,1341.7984426885128,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,0,180,180,168,180,-168,180,180,180,f,abs,resp,freq_top,,,,,0,309,309,770,,,,,,,,,,,0.9507212064060284,,,,,,,,,,,,,,,,,,,,,,,1256.1537132312146,1256.1547029472758,1256.1547135307592,1257.1089867886053,1257.1090005792053,1342.8059062893474,1342.8059062893474,1257.8264315123542,f,1,0.6747258843186614,None,1257.8269347088867,1257.8269754392627,1257.8269850606112,1257.8275799806675,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,12,0,270,180,-168,180,180,0,180,None,present,inhibit,freq_top,,,,,0,310,310,110,,,,,,,,,,,1.0439342731841412,,,,,,,,,,,,,,,,,,,,,,,1257.8280629723681,1257.8288220967743,1257.8288326802576,1258.882294345277,1258.8823084565884,1344.579374201829,1344.579374201829,1261.913946978672,None,1,,,1261.9143135520544,1261.9143635830674,1261.9143728837043,1261.914824445666,1346.0697441939972,1346.0697441939972,1346.0697441939972,1346.0697441939972,1347.5601436916345,1347.5601436916345,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,-12,180,180,270,180,-12,0,180,180,j,present,resp,freq_top,,,,,0,311,311,474,,,,,,,,,,,1.0892062574588168,,,,,,,,,,,,,,,,,,,,,,,1261.9153064752318,1261.9161345526363,1261.9161448154082,1263.003847898024,1263.003862009335,1348.7008385967456,1348.7008385967456,1263.8877939081467,j,1,0.8437793937696938,None,1263.8882852383495,1263.8883243651676,1263.8883330243812,1263.8887249339814,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,180,180,-168,0,180,-12,180,0,180,None,present,inhibit,freq_top,,,,,0,312,312,132,,,,,,,,,,,0.8027685441512998,,,,,,,,,,,,,,,,,,,,,,,1263.8892002286034,1263.9530272932002,1263.9530401216653,1264.7607856921568,1264.7608001241797,1350.4659789112868,1350.4659789112868,1267.800169399878,None,1,,,1267.8005382182419,1267.8005773450595,1267.8005863249846,1267.8011331382977,1351.9563373578367,1351.9563373578367,1351.9563373578367,1351.9563373578367,1353.4300887152485,1353.4300887152485,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
270,0,168,0,180,180,180,180,12,0,None,present,inhibit,freq_top,,,,,0,313,313,213,,,,,,,,,,,0.9718178363862542,,,,,,,,,,,,,,,,,,,,,,,1267.8016129228822,1267.8023643502092,1267.802374933693,1268.773964694782,1268.773978806093,1354.4708546900547,1354.4708546900547,1271.8052231735956,None,1,,,1271.8055891055546,1271.8056288737953,1271.8056465129348,1271.8062270009677,1355.9612403970923,1355.9612403970923,1355.9612403970923,1355.9612403970923,1357.4516245005718,1357.4516245005718,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,-168,180,180,-168,0,0,0,180,180,f,abs,resp,freq_top,,,,,0,314,314,804,,,,,,,,,,,1.0278168814253394,,,,,,,,,,,,,,,,,,,,,,,1271.8067218589986,1271.9884547023698,1271.9884694551047,1273.020495396826,1273.0205098288488,1358.717209642131,1358.717209642131,1273.7217804241477,f,1,0.6661869374202638,None,1273.7222663022526,1273.722306711917,1273.722316012554,1273.7227768751527,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,-168,180,270,0,180,12,0,180,180,None,present,inhibit,freq_top,,,,,0,315,315,53,,,,,,,,,,,0.9146315066150549,,,,,,,,,,,,,,,,,,,,,,,1273.7232528111977,1273.724069342984,1273.7240799264673,1274.6439308853628,1274.6439456380976,1360.3408054864778,1360.3408054864778,1277.6754007131344,None,1,,,1277.6757868499258,1277.675826297455,1277.675835598092,1277.676409671893,1361.8395296956512,1361.8395296956512,1361.8395296956512,1361.8395296956512,1363.3132374362826,1363.3132374362826,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,0,180,168,180,168,180,0,180,180,f,abs,resp,freq_top,,,,,0,316,316,786,,,,,,,,,,,0.8211686325344731,,,,,,,,,,,,,,,,,,,,,,,1277.6769035677885,1277.6776559572504,1277.6776662200223,1278.4988383825103,1278.4988531352446,1364.1957957272232,1364.1957957272232,1279.266045683446,f,1,0.7231164571929298,None,1279.2665296372816,1279.2665681226758,1279.2665771026013,1279.2670677913811,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,0,12,0,90,180,180,180,12,0,j,present,resp,freq_top,,,,,0,317,317,618,,,,,,,,,,,0.8457226105954623,,,,,,,,,,,,,,,,,,,,,,,1279.2675289746912,1279.373604343205,1279.373617813093,1280.2222412867463,1280.2222553980578,1365.9193330096284,1365.9193330096284,1281.2719843005248,j,1,1.0002651769441968,None,1281.2724621608395,1281.2725006462338,1281.2725093054478,1281.2729775444136,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,180,90,0,0,-12,0,180,-12,j,present,resp,freq_top,,,,,0,318,318,734,,,,,,,,,,,0.7287826779478114,,,,,,,,,,,,,,,,,,,,,,,1281.2734445005335,1281.3475237535063,1281.3475365819709,1282.0793100595047,1282.0793244915276,1367.7760615073576,1367.7760615073576,1283.0547352108647,j,1,0.9352296709608368,None,1283.055229427472,1283.0552682335783,1283.0552772135034,1283.0557541116832,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,180,0,180,168,180,12,180,0,180,None,abs,inhibit,freq_top,,,,,0,319,319,342,,,,,,,,,,,0.843197720107766,,,,,,,,,,,,,,,,,,,,,,,1283.056231330575,1283.057091799853,1283.0571020626248,1283.9107013770717,1283.9107151676712,1369.6078222847111,1369.6078222847111,1286.9420490137154,None,1,,,1286.9424261705813,1286.942464335264,1286.9424733151895,1286.9430371262188,1371.0982172923857,1371.0982172923857,1371.0982172923857,1371.0982172923857,1372.5885863224191,1372.5885863224191,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,180,180,12,180,-168,0,180,180,180,None,present,inhibit,freq_top,,,,,0,320,320,27,,,,,,,,,,,0.9508135189157947,,,,,,,,,,,,,,,,,,,,,,,1286.9435197972075,1286.9442452468934,1286.9442558303767,1287.8987333815257,1287.8987481342601,1373.5960332462496,1373.5960332462496,1290.930269275891,None,1,,,1290.930659581933,1290.9306980673277,1290.9307067265413,1290.9312371835617,1375.0864446102169,1375.0864446102169,1375.0864446102169,1375.0864446102169,1376.5768072260178,1376.5768072260178,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,90,0,180,180,180,180,-12,0,-12,j,present,resp,freq_top,,,,,0,321,321,745,,,,,,,,,,,1.0466733218313573,,,,,,,,,,,,,,,,,,,,,,,1290.931718892416,1290.932447549218,1290.93245781199,1291.978495323704,1291.978509435015,1377.6758695935237,1377.6758695935237,1292.7467442959833,j,1,0.7310248850454286,None,1292.7473065034542,1292.7473465924068,1292.7473555723323,1292.7478180384892,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
-12,0,0,-168,0,0,0,0,0,0,None,abs,inhibit,freq_top,,,,,0,322,322,407,,,,,,,,,,,0.9551661116389794,,,,,,,,,,,,,,,,,,,,,,,1292.748896591669,1292.7500505120802,1292.750061736987,1293.7107194010646,1293.7107338330875,1379.4077200418465,1379.4077200418465,1296.7417408739907,None,1,,,1296.742105523103,1296.742145291344,1296.7421542712696,1296.7427790175066,1380.8980993346518,1380.8980993346518,1380.8980993346518,1380.8980993346518,1382.388513264312,1382.388513264312,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
270,0,-168,0,0,180,180,0,-168,0,f,present,resp,freq_top,,,,,0,323,323,700,,,,,,,,,,,0.7171463633825269,,,,,,,,,,,,,,,,,,,,,,,1296.7432578399557,1296.744129534141,1296.7441401176243,1297.465929521697,1297.4659436330085,1383.1628172719886,1383.1628172719886,1298.4176011668774,f,1,0.9074858707973021,None,1298.4180969870426,1298.4181367552837,1298.4181460559207,1298.4186136534636,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,180,0,180,168,180,0,180,-12,180,None,abs,inhibit,freq_top,,,,,0,324,324,410,,,,,,,,,,,1.0213049252757427,,,,,,,,,,,,,,,,,,,,,,,1298.41908991022,1298.4198317161986,1298.4198419789705,1299.4476823133314,1299.4476964246428,1385.1444257433936,1385.1444257433936,1302.4789186630433,None,1,,,1302.4793182697222,1302.4793570758284,1302.4793657350424,1302.479800299288,1386.6348329381099,1386.6348329381099,1386.6348329381099,1386.6348329381099,1388.1252051752595,1388.1252051752595,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,12,0,0,168,0,180,180,180,0,None,abs,inhibit,freq_top,,,,,0,325,325,413,,,,,,,,,,,0.8340939039201671,,,,,,,,,,,,,,,,,,,,,,,1302.4802842531235,1302.481013551349,1302.4810238141208,1303.3192732289822,1303.3192883024285,1389.0160971576613,1389.0160971576613,1306.3502902119453,None,1,,,1306.3506664066763,1306.3507045713595,1306.3507135512846,1306.3512446497284,1390.5064825439872,1390.5064825439872,1390.5064825439872,1390.5064825439872,1391.996888455857,1391.996888455857,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,12,180,-168,180,270,180,180,0,180,None,present,inhibit,freq_top,,,,,0,326,326,106,,,,,,,,,,,0.7240148891562947,,,,,,,,,,,,,,,,,,,,,,,1306.3517253964478,1306.3525454560618,1306.3525557188336,1307.0744554477037,1307.0744698797266,1392.7711857285894,1392.7711857285894,1310.105370765083,None,1,,,1310.1057424698515,1310.1057815966692,1310.1057908973062,1310.1063409177355,1394.2615707942039,1394.2615707942039,1394.2615707942039,1394.2615707942039,1395.751967084725,1395.751967084725,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,270,0,-12,0,0,0,-12,0,0,j,present,resp,freq_top,,,,,0,327,327,690,,,,,,,,,,,0.8510587279755157,,,,,,,,,,,,,,,,,,,,,,,1310.1068271165523,1310.1075538490845,1310.1075644325683,1310.9621265233,1310.9621409553229,1396.6595036795245,1396.6595036795245,1311.7631313769498,j,1,0.7544031586290316,None,1311.7636255935572,1311.7636656825098,1311.7636746624348,1311.7641554091542,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
